appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
626610,TT Isle of Man: Ride on the Edge,KT Racing,Nacon,,929,368,0,"200,000 .. 500,000",3338,0,6283,0,1999,1999,0,7
207420,Wizorb,Tribute Games Inc.,Tribute Games Inc.,,660,282,0,"200,000 .. 500,000",0,0,0,0,299,299,0,0
1051310,Paper Dolls: Original / 纸人,"Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd., Gamera Game",,3531,555,0,"200,000 .. 500,000",501,0,736,0,1699,1699,0,24
1190150,Paint Warfare,bananadev.,Prevain,,953,179,0,"200,000 .. 500,000",0,0,0,0,0,0,0,24
8880,Freedom Force,Irrational Games,2K,,276,219,0,"200,000 .. 500,000",75,0,107,0,499,499,0,1
629910,Clicker Heroes 2,Playsaurus,Playsaurus,,1523,1267,0,"200,000 .. 500,000",5118,0,9303,0,1999,1999,0,35
249630,Delver,"Chad Cuddigan, Joshua Skelton",Priority Interrupt,,2394,340,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,5
656460,Vostok Inc.,Nosebleed Interactive,Wired Productions,,65,44,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,0
1135300,King's Bounty II,Fulqrum Games,"Fulqrum Publishing, Prime Matter, 方块游戏 (China)",,3051,1796,0,"200,000 .. 500,000",0,0,0,0,3999,3999,0,136
838310,Bloodstained: Curse of the Moon,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",,3756,218,0,"200,000 .. 500,000",0,0,0,0,499,999,50,11
505170,Carmageddon: Max Damage,Stainless Games Ltd,THQ Nordic,,2391,679,0,"200,000 .. 500,000",0,0,0,0,1699,1699,0,16
660880,b,u&amp;i,u&amp;i,,3671,358,0,"200,000 .. 500,000",8,0,6,0,0,0,0,4
719640,War Planet Online: Global Conquest,Gameloft,Gameloft,,512,295,0,"200,000 .. 500,000",30,0,9,0,0,0,0,281
25830,Knights of Honor,Black Sea Studios Ltd,Paradox Interactive,,2068,165,0,"200,000 .. 500,000",0,0,0,0,999,999,0,55
215160,The Book of Unwritten Tales,KING Art,THQ Nordic,,1813,172,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,10
446810,Blossom Tales: The Sleeping King,"Castle Pixel, LLC.",FDG Entertainment,,515,80,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,3
1306580,Left on Read,Weston Bell-Geddes,Spookulele Games,,4187,1002,0,"200,000 .. 500,000",0,0,0,0,0,0,0,11
442780,STRAFE: Gold Edition,Pixel Titans,Devolver Digital,,1710,646,0,"200,000 .. 500,000",154,0,154,0,1499,1499,0,2
572520,Dropzone,Sparkypants Studios LLC,Sparkypants Studios LLC,,606,263,0,"200,000 .. 500,000",7,0,3,0,0,0,0,0
1008710,Wet Girl,Wet Girl,Shoot Girl,,4727,736,0,"200,000 .. 500,000",21,0,23,0,49,99,51,4
508820,Won't You Be My Laser?,Chequered Ink Ltd.,Chequered Ink Ltd.,,61,21,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
687850,Head Goal: Soccer Online,Unusualsoft,Unusualsoft,,589,160,0,"200,000 .. 500,000",87,0,139,0,49,99,51,6
1500380,Night in Riverager,Two Star Games,V Publishing,,177,33,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
255300,Journey of a Roach,"Koboldgames, Daedalic Entertainment",Daedalic Entertainment,,1624,203,0,"200,000 .. 500,000",315,0,260,0,699,699,0,5
7800,Stubbs the Zombie in Rebel Without a Pulse,Aspyr,Aspyr,,1649,246,0,"200,000 .. 500,000",273,0,273,0,1999,1999,0,8
1088790,Rebel Inc: Escalation,Ndemic Creations,Ndemic Creations,,4533,921,0,"200,000 .. 500,000",388,0,184,0,1499,1499,0,86
1233270,OshiRabu: Waifus Over Husbandos,SukeraSomero,"HUBLOTS, mirai works",,3277,483,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,8
576770,Low Magic Age,Low Magic Studios,Low Magic Studios,,2637,295,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,17
332200,Axiom Verge,Thomas Happ Games LLC,Thomas Happ Games LLC,,4963,453,0,"200,000 .. 500,000",0,0,0,0,1499,1999,25,18
311240,Zero Escape: Zero Time Dilemma,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",,3142,577,0,"200,000 .. 500,000",1205,0,2086,0,1999,1999,0,15
325090,Deep Dungeons of Doom,Bossa Studios,Bossa Studios,,565,158,0,"200,000 .. 500,000",79,0,140,0,499,499,0,1
529780,Disturbed,iBlackpen,iBlackpen,,1589,134,0,"200,000 .. 500,000",5,0,8,0,0,0,0,1
429680,Spellweaver,Dream Reactor,Dream Reactor,,1005,344,0,"200,000 .. 500,000",69,0,69,0,0,0,0,7
574090,MOTHERGUNSHIP,"Grip Digital, Terrible Posture Games",Versus Evil,,1162,355,0,"200,000 .. 500,000",224,0,264,0,2499,2499,0,5
1863750,挂机神话,摸鱼猫工作室,摸鱼猫工作室,,1531,136,0,"200,000 .. 500,000",21,0,21,0,199,199,0,86
1273710,King of Crabs,"Robot Squid, Spilt Milk Studios Ltd",Robot Squid,,6822,1800,0,"200,000 .. 500,000",62,0,50,0,0,0,0,63
391040,F1 2016,"Codemasters, Feral Interactive (Mac)","Codemasters, Feral Interactive (Mac), Electronic Arts",,3833,640,0,"200,000 .. 500,000",1198,0,1292,0,0,0,0,20
1592110,Spirit of the Island,1M Bits Horde,META Publishing,,931,432,0,"200,000 .. 500,000",0,0,0,0,1799,1799,0,20
1378360,White Hell,"Robert Raulus, Mikko Tamper, Antti Allén",KeleSoft avoin yhtiö,,163,5,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,1
1141020,Adventure Escape Mysteries,Haiku Games Co,Haiku Games Co,,517,77,0,"200,000 .. 500,000",0,0,0,0,0,0,0,191
1376070,Rushdown Revolt - Alpha Testing,Vortex Games,Vortex Games,,1196,310,0,"200,000 .. 500,000",0,0,0,0,0,0,0,4
238240,Edge of Space,Handyman Studios,Reverb Triple XP,,923,1801,0,"200,000 .. 500,000",1019,0,1019,0,1499,1499,0,0
1136370,Bear and Breakfast,Gummy Cat,Armor Games Studios,,3696,402,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,46
1415410,Farm Manager 2021: Prologue,Cleversan Games,"PlayWay S.A., Sim Farm S.A.",,738,222,0,"200,000 .. 500,000",0,0,0,0,0,0,0,4
343100,Overture,Black Shell Games,Plug In Digital,,948,299,0,"200,000 .. 500,000",270,0,283,0,499,499,0,1
1093910,Tales of the Black Forest,拾英工作室,SakuraGame,,11272,241,0,"200,000 .. 500,000",250,0,306,0,119,399,70,56
297860,Split/Second,Black Rock Studio,Disney,,1567,383,0,"200,000 .. 500,000",993,0,993,0,1999,1999,0,8
1257360,Bloodstained: Curse of the Moon 2,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",,1127,177,0,"200,000 .. 500,000",0,0,0,0,599,1499,60,6
1170760,XIII - Classic,Ubisoft Paris Studio,Microids,,1890,210,0,"200,000 .. 500,000",3061,0,6108,0,1299,1299,0,7
1266840,The Last Stand: Aftermath,Con Artist Games,Armor Games Studios,,4223,984,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,77
2011470,大侠请重来,熊窝dodox,"熊窝dodox, RuiXiao",,2585,584,0,"200,000 .. 500,000",0,0,0,0,199,199,0,6
1457930,Red Rage,Snakebite Studios,Snakebite Studios,,35,7,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
1499520,スピリットウィッシュ〜三英雄と冒険の大地‪〜,NEONSTUDIO Corp.,SUBETE,,20,22,0,"200,000 .. 500,000",0,0,0,0,0,0,0,13
529760,TAIKU MANSION,KITATUS,My Way Games,,120,253,0,"200,000 .. 500,000",173,0,199,0,499,499,0,0
2379390,Tom Clancy’s Rainbow Six Extraction,Ubisoft Montreal,Ubisoft,,1314,670,0,"200,000 .. 500,000",548,0,549,0,3999,3999,0,40
230980,Starseed Pilgrim,droqen,droqen,,304,203,0,"200,000 .. 500,000",0,0,0,0,599,599,0,1
526740,hack_me,"Egor Magurin, Eugene Radaev",Indovers Studio,,1276,838,0,"200,000 .. 500,000",233,0,248,0,599,599,0,0
1135240,Men of War: Assault Squad 2 - Cold War,Digitalmindsoft,Fulqrum Publishing,,285,839,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,12
1275890,Baldi's Basics Plus,Basically Games,"Basically Games, LLC",,2910,101,0,"200,000 .. 500,000",930,7,1597,7,999,999,0,22
41014,Serious Sam HD: The Second Encounter,Croteam,Devolver Digital,,648,63,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,0
477740,Zero Escape: The Nonary Games,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",,4652,291,0,"200,000 .. 500,000",2667,0,2531,0,2999,2999,0,70
626680,Kreedz Climbing,ObsessionSoft,ObsessionSoft,,793,175,0,"200,000 .. 500,000",105,0,150,0,0,0,0,4
537340,Guts and Glory,HakJak,tinyBuild,,1963,502,0,"200,000 .. 500,000",175,0,158,0,1499,1499,0,6
530630,Empires Apart,DESTINYbit,Slitherine Ltd.,,1577,714,0,"200,000 .. 500,000",38,0,55,0,0,0,0,8
357480,Frozen Free Fall: Snowball Fight,SuperVillain Studios,Disney,,1134,789,0,"200,000 .. 500,000",306,0,306,0,0,0,0,4
1509820,Cloud Climber,Two Star Games,Two Star Games,,3626,313,0,"200,000 .. 500,000",12,0,12,0,0,0,0,1
241240,Contraption Maker,Kevin Ryan,Top Meadow,,1102,105,0,"200,000 .. 500,000",47,0,47,0,999,999,0,8
371330,Two Digits,Cleverweek,Cleverweek,,281,114,0,"200,000 .. 500,000",503,0,398,0,199,199,0,1
1150640,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,Other Ocean Emeryville,KONAMI,,3135,677,0,"200,000 .. 500,000",3492,0,3492,0,3999,3999,0,159
1360000,The Infected,DigX Studios,DigX Studios,,5039,782,0,"200,000 .. 500,000",9112,0,9112,0,1599,1599,0,155
205020,Lumino City,State of Play,State of Play,,1137,171,0,"200,000 .. 500,000",0,0,0,0,1299,1299,0,1
1444480,Turing Complete,LevelHead,LevelHead,,2238,98,0,"200,000 .. 500,000",374,0,477,0,1999,1999,0,101
22450,Hunted: The Demon’s Forge,inXile Entertainment,Bethesda Softworks,,879,304,0,"200,000 .. 500,000",5,0,8,0,149,499,70,3
672870,ScreenPlay,Elias Steurer (Kelteseth) Tachiom,Elias Steurer (Kelteseth) Tachiom,,731,177,0,"200,000 .. 500,000",0,0,0,0,0,0,0,147
351910,Valhalla Hills,Funatics Software,Daedalic Entertainment,,695,566,0,"200,000 .. 500,000",204,0,204,0,699,699,0,2
11200,Shadowgrounds Survivor,Frozenbyte,Frozenbyte,,451,297,0,"200,000 .. 500,000",87,0,125,0,999,999,0,2
1144770,SLUDGE LIFE,"Terri Vellmann, Doseone",Devolver Digital,,3461,350,0,"200,000 .. 500,000",298,0,431,0,1499,1499,0,9
464780,ChuSingura46+1 S,"インレ, Inre",NextNinja,,855,130,0,"200,000 .. 500,000",12,0,12,0,0,0,0,1
857350,CopperCube 6 Game Engine,Ambiera e.U.,Ambiera e.U.,,238,63,0,"200,000 .. 500,000",0,0,0,0,0,0,0,3
588030,Derail Valley,Altfuture,Altfuture,,4837,222,0,"200,000 .. 500,000",0,0,0,0,3999,3999,0,211
876330,Revelation Online,NetEase Games,MY.GAMES,,370,421,0,"200,000 .. 500,000",8,0,8,0,0,0,0,8
1239260,Barro F,SC Jogos,SC Jogos,,1416,279,0,"200,000 .. 500,000",104,0,124,0,99,99,0,1
1903620,Killer Frequency,Team17 Digital,Team17 Digital,,2122,115,0,"200,000 .. 500,000",109,0,109,0,1499,2499,40,67
1520370,Mon Bazou,Santa Goat,Santa Goat,,10783,287,0,"200,000 .. 500,000",2520,0,2957,0,1599,1599,0,412
1122050,Gensokyo Night Festival,"WSS playground, tea_basira","WSS playground, PLAYISM",,3611,688,0,"200,000 .. 500,000",51,0,93,0,1039,1299,20,3
585710,Blazing Beaks,Applava,Applava,,1936,340,0,"200,000 .. 500,000",254,0,455,0,1499,1499,0,9
1678420,Blade Runner: Enhanced Edition,"Nightdive Studios, Westwood Studios",Nightdive Studios,,193,110,0,"200,000 .. 500,000",0,0,0,0,999,999,0,6
1076200,Roguebook,Abrakam Entertainment SA,Nacon,,2737,513,0,"200,000 .. 500,000",137,0,137,0,2499,2499,0,172
1025250,Shadow Corridor,Space Onigiri Game LLC,Space Onigiri Game LLC,,1541,161,0,"200,000 .. 500,000",0,0,0,0,799,799,0,34
34190,Sonic & SEGA All-Stars Racing,Sumo Digital,SEGA,,2342,385,0,"200,000 .. 500,000",115,0,116,0,499,999,50,22
418180,Tempest: Pirate Action RPG,HeroCraft,HeroCraft PC,,1710,723,0,"200,000 .. 500,000",235,0,235,0,1499,1499,0,5
402130,FlatOut 4: Total Insanity,Kylotonn,Strategy First,,1019,922,0,"200,000 .. 500,000",4564,0,9074,0,2999,2999,0,14
760650,Hammerting,Warpzone Studios,Team17 Digital,,1396,959,0,"200,000 .. 500,000",235,0,275,0,2499,2499,0,20
39660,The Guild II - Pirates of the European Seas,4HEAD Studios,THQ Nordic,,170,66,0,"200,000 .. 500,000",20,0,20,0,999,999,0,4
684450,Surviving the Aftermath,Iceflake Studios,Paradox Interactive,,2806,1145,0,"200,000 .. 500,000",244,0,110,0,2999,2999,0,182
508900,Zup! X,Quiet River,Quiet River,,5809,182,0,"200,000 .. 500,000",71,0,70,0,199,199,0,4
768200,Smalland: Survive the Wilds,Merge Games,Merge Games,,5239,823,0,"200,000 .. 500,000",697,0,988,0,3499,3499,0,144
1929870,Nomad Survival,The Fox Knocks,The Fox Knocks,,1591,228,0,"200,000 .. 500,000",802,0,802,0,499,499,0,11
486360,Timore Inferno,Vidas Salavejus,Vidas Salavejus,,202,138,0,"200,000 .. 500,000",208,0,208,0,499,499,0,0
592100,Flotilla 2,Blendo Games,Blendo Games,,21,8,0,"200,000 .. 500,000",0,0,0,0,999,999,0,0
662830,Bombix,Pragmatix Ltd,Pragmatix Ltd,,968,423,0,"200,000 .. 500,000",1,0,1,0,0,0,0,18
434730,Half Dead,Room710Games,Room710Games,,2566,726,0,"200,000 .. 500,000",152,0,145,0,199,199,0,2
449300,Planar Conquest,Wastelands Interactive,Conglomerate 5,,289,198,0,"200,000 .. 500,000",0,0,0,0,99,99,0,116
322770,Vanishing Realms,Indimo Labs LLC,Indimo Labs LLC,,2319,252,0,"200,000 .. 500,000",82,0,82,0,1999,1999,0,1
221180,Eufloria HD,"Rudolf Kremers & Alex May, Tuna",Omni Systems,,658,72,0,"200,000 .. 500,000",173,0,173,0,1499,1499,0,8
407060,AltspaceVR,"AltspaceVR, Inc.","AltspaceVR, Inc.",,428,170,0,"200,000 .. 500,000",192,0,192,0,0,0,0,0
242780,Cognition: An Erica Reed Thriller,Phoenix Online Studios,Phoenix Online Publishing,,636,136,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,1
1301390,No Umbrellas Allowed,Hoochoo Game Studios,Hoochoo Game Studios,,954,243,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,20
265890,Hexcells,Matthew Brown,Matthew Brown,,5206,169,0,"200,000 .. 500,000",308,0,175,0,299,299,0,11
335430,Grimoire: Manastorm,Omniconnection,Omniconnection,,694,321,0,"200,000 .. 500,000",270,0,199,0,0,0,0,0
275470,Chip,Coatsink,Coatsink,,960,198,0,"200,000 .. 500,000",228,0,244,0,499,499,0,1
1283400,Steelrising,Spiders,Nacon,,2620,867,0,"200,000 .. 500,000",294,0,294,0,4999,4999,0,40
539440,Citalis,Matt Hooper,Sometimes You,,112,112,0,"200,000 .. 500,000",197,0,220,0,199,199,0,4
673750,Super Bunny Man,Catobyte,Catobyte Ltd,,6282,825,0,"200,000 .. 500,000",593,0,488,0,1499,1499,0,220
615610,Orbt XL,Adamvision Studios,Adamvision Studios,,3171,105,0,"200,000 .. 500,000",109,0,176,0,99,99,0,2
803600,Disgaea 5 Complete,"Nippon Ichi Software, Inc.","NIS America, Inc.",,2804,365,0,"200,000 .. 500,000",1239,0,653,0,999,3999,75,116
453850,Dear RED - Extended,Lee Sang,Sometimes You,,246,118,0,"200,000 .. 500,000",347,0,219,0,299,299,0,1
434030,Aerofly FS 2 Flight Simulator,IPACS,IPACS,,1572,423,0,"200,000 .. 500,000",0,0,0,0,4999,4999,0,5
55140,MX vs. ATV Reflex,"Rainbow Studios, THQ Nordic",THQ Nordic,,3058,451,0,"200,000 .. 500,000",234,0,254,0,1999,1999,0,39
330350,Robotex,YFYX GAMES,My Way Games,,273,596,0,"200,000 .. 500,000",597,0,873,0,499,499,0,1
982510,Dungeon Hunter 5,Gameloft,Gameloft,,208,188,0,"200,000 .. 500,000",153,0,258,0,0,0,0,0
735850,Trailer Park Boys: Greasy Money,East Side Games,East Side Games,,1078,246,0,"200,000 .. 500,000",0,0,0,0,0,0,0,204
384980,Battle for Blood - Epic battles within 30 seconds!,YFC games,YFC games,,576,204,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
248170,Clickteam Fusion 2.5,Clickteam,Clickteam,,1473,159,0,"200,000 .. 500,000",5,0,10,0,9999,9999,0,152
815840,Sword Mans,Bypass Game Studios,Bypass Game Studios,,2,3,0,"200,000 .. 500,000",0,0,0,0,999,999,0,0
870200,Juno: New Origins,"Jundroo, LLC","Jundroo, LLC",,2332,260,0,"200,000 .. 500,000",25,0,25,0,1999,1999,0,68
1140290,Murder by Numbers,Mediatonic,The Irregular Corporation,,1192,224,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,7
32330,LEGO Indiana Jones: The Original Adventures,Traveller's Tales,"LucasArts, Lucasfilm, Disney",,2820,380,0,"200,000 .. 500,000",146,0,154,0,1999,1999,0,53
759740,RIDE 3,Milestone S.r.l.,Milestone S.r.l.,,4455,912,0,"200,000 .. 500,000",1425,0,850,0,2999,2999,0,51
1341400,Oniria Crimes,cKolmos narrative.,cKolmos narrative.,,41,4,0,"200,000 .. 500,000",0,0,0,0,999,999,0,0
250110,Assault Android Cactus+,Witch Beam,Witch Beam,,1776,109,0,"200,000 .. 500,000",84,0,104,0,1999,1999,0,3
507490,Ashes of the Singularity: Escalation,"Stardock Entertainment, Oxide Games",Stardock Entertainment,,3404,1148,0,"200,000 .. 500,000",483,0,233,0,2999,2999,0,37
57640,Broken Sword: Director's Cut,Revolution Software Ltd,Revolution Software Ltd,,2334,175,0,"200,000 .. 500,000",364,0,728,0,599,599,0,9
1347430,Cute Honey,Lovely Games,Lovely Games,,4380,440,0,"200,000 .. 500,000",33,0,48,0,199,199,0,9
682130,Discord Bot Maker,Robert Borghese,Robert Borghese,,2175,286,0,"200,000 .. 500,000",101478,0,101478,0,999,999,0,104
726840,City Game Studio: a tycoon about game dev,Binogure Studio,Binogure Studio,,864,106,0,"200,000 .. 500,000",0,0,0,0,1599,1599,0,12
1259790,Puyo Puyo Tetris 2,SEGA,SEGA,,1463,326,0,"200,000 .. 500,000",180,0,197,0,2999,2999,0,172
1674170,Sprocket,Hamish Dunn,Hamish Dunn,,7637,533,0,"200,000 .. 500,000",351,0,537,0,1999,1999,0,316
207150,Stellar Impact,Tindalos Interactive,Fulqrum Publishing,,216,347,0,"200,000 .. 500,000",144,0,216,0,0,0,0,0
1096570,SONG OF HORROR COMPLETE EDITION,Protocol Games,,,992,215,0,"200,000 .. 500,000",75,0,104,0,1799,2999,40,15
10220,Postal III,"Trashmasters, Zoom Platform",Akella,,1842,2330,0,"200,000 .. 500,000",490,0,885,0,599,599,0,18
1058380,Streamer Daily,Mehan Games,Mehan Games,,951,134,0,"200,000 .. 500,000",190,0,190,0,1199,1199,0,1
275530,Z,TickTock Games,Rebellion,,930,301,0,"200,000 .. 500,000",497,0,688,0,699,699,0,12
211780,Conflict Desert Storm,Pivotal Games,Square Enix,,765,288,0,"200,000 .. 500,000",0,0,0,0,699,699,0,8
510630,Soccer Manager 2017,Soccer Manager Ltd,Soccer Manager Ltd,,407,215,0,"200,000 .. 500,000",34,0,50,0,0,0,0,0
61500,Age of Wonders,Triumph Studios,Paradox Interactive,,692,190,0,"200,000 .. 500,000",0,0,0,0,599,599,0,11
347800,Ghost Song,Old Moon,Humble Games,,772,136,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,7
255280,1954 Alcatraz,"Daedalic Entertainment, Irresponsible Games",Daedalic Entertainment,,1159,438,0,"200,000 .. 500,000",651,0,917,0,999,999,0,3
412290,The Dreamlord,mesetts,New Reality Games,,78,113,0,"200,000 .. 500,000",235,0,252,0,99,199,50,1
1127110,Outpost,Open Mid Interactive,Open Mid Interactive,,597,76,0,"200,000 .. 500,000",0,0,0,0,0,0,0,8
2452090,GREED IS GOOD,The Fool's Studio,The Fool's Studio,,427,276,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,8
1450150,Durka Simulator,Crucial Experiment,Kochurov-Tools,,1682,103,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
292380,Racer 8,30.06 Studios Ltd,KPL,,593,728,0,"200,000 .. 500,000",269,0,212,0,499,499,0,1
275670,Space Run,Passtech Games,Focus Entertainment,,1741,285,0,"200,000 .. 500,000",354,0,672,0,499,499,0,2
1150760,Gloomwood,"Dillon Rogers, David Szymanski",New Blood Interactive,,4313,232,0,"200,000 .. 500,000",139,0,197,0,1999,1999,0,25
985830,SUCCUBUS,Madmind Studio,Madmind Studio,,3387,948,0,"200,000 .. 500,000",433,0,433,0,2499,2499,0,15
48950,Greed Corp,Vanguard Games,Vanguard Entertainment Group,,457,76,0,"200,000 .. 500,000",0,0,0,0,999,999,0,1
774811,YUMENIKKI -DREAM DIARY-,"KADOKAWA CORPORATION, Active Gaming Media Inc.",PLAYISM,,906,367,0,"200,000 .. 500,000",510,0,545,0,1999,1999,0,2
368180,Polyball,Studio Monolith,Studio Monolith,,788,358,0,"200,000 .. 500,000",38,0,14,0,399,399,0,1
360150,How To Survive: Third Person Standalone,Eko Software,505 Games,,715,540,0,"200,000 .. 500,000",287,0,336,0,999,999,0,0
1969930,Decisive Strike,Crisis Cleaver,Crisis Cleaver,,0,1,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
1679290,Fire & Maneuver,"Armchair History Interactive, Targon Studios",Armchair History Interactive,,2015,544,0,"200,000 .. 500,000",18,0,18,0,999,999,0,19
281640,The Banner Saga 2,Stoic,Stoic Studio,,3062,345,0,"200,000 .. 500,000",369,0,341,0,2499,2499,0,24
251110,INFRA,Loiste Interactive,Loiste Interactive,,2450,287,0,"200,000 .. 500,000",2631,0,5234,0,2999,2999,0,31
18300,Spectraball,Shorebound Studios,Shorebound Studios,,371,115,0,"200,000 .. 500,000",337,0,337,0,499,499,0,0
506500,Party Panic,Everglow Interactive Inc.,Everglow Interactive Inc.,,2464,798,0,"200,000 .. 500,000",186,0,93,0,1699,1699,0,27
70120,Hacker Evolution Duality,exosyphen studios,exosyphen studios,,176,342,0,"200,000 .. 500,000",0,0,0,0,59,99,40,0
773370,Exo One,Exbleative,"Future Friends Games, Exbleative",,3582,388,0,"200,000 .. 500,000",73,0,73,0,1699,1699,0,8
457730,Mushroom Wars 2,Zillion Whales,Zillion Whales,,587,352,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,6
214550,Eets Munchies,Klei Entertainment,Klei Entertainment,,589,141,0,"200,000 .. 500,000",527,0,527,0,699,699,0,0
467390,Approaching Blocks,Dymchick1,Dymchick1,,193,111,0,"200,000 .. 500,000",177,0,213,0,199,199,0,0
1460090,The Life and Suffering of Sir Brante — Chapter 1&2,Sever,101XP,,1952,72,0,"200,000 .. 500,000",0,0,0,0,0,0,0,2
604450,Another Adventure,ThankCreate Studio,"ThankCreate Studio, WhisperGames",,3943,371,0,"200,000 .. 500,000",82,0,82,0,199,199,0,0
2135970,Magnus Positive Phototaxis,"Sons of Welder, FM Simple Games Studio","Polyslash, Sons of Welder, FM Simple Games Studio",,18,2,0,"200,000 .. 500,000",0,0,0,0,499,499,0,0
1957780,Ghosts of Tabor,Combat Waffle Studios,Beyond Frames,,5208,1276,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,367
388080,Borderless Gaming,"AndrewMD5, Codeusa",Aniode,,2914,367,0,"200,000 .. 500,000",15377,0,30754,0,399,399,0,538
1343670,Dealer's Life 2,Abyte Entertainment,Abyte Entertainment,,2875,519,0,"200,000 .. 500,000",2469,0,1080,0,1499,1499,0,69
715560,Eastshade,Eastshade Studios,Eastshade Studios,,4303,510,0,"200,000 .. 500,000",514,0,756,0,999,2499,60,90
470260,Event[0],Ocelot Society,Ocelot Society,,1746,432,0,"200,000 .. 500,000",106,0,160,0,1999,1999,0,1
914700,MINImax Tinyverse,Nimble Neuron,Nimble Neuron,,364,143,0,"200,000 .. 500,000",1,0,1,0,0,0,0,0
839740,戾谈,SPG Mistarille,SPG Mistarille,,84,27,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
355920,Pixel Puzzles 2: Space,Pixel Puzzles,Pixel Puzzles,,314,50,0,"200,000 .. 500,000",133,0,130,0,499,499,0,1
794800,Clue/Cluedo: Classic Edition,Marmalade Game Studio Ltd,Marmalade Game Studio Ltd,,2503,351,0,"200,000 .. 500,000",1237,0,1237,0,1249,1249,0,70
1032430,Blood Trail,Electrovore,Electrovore,,3386,873,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,27
1055540,A Short Hike,adamgryu,adamgryu,,15370,116,0,"200,000 .. 500,000",128,0,110,0,799,799,0,31
295690,PARTICLE MACE,Andy Wallace,Andy Makes,,1203,167,0,"200,000 .. 500,000",205,0,201,0,499,499,0,0
475630,Crush Online,Joy Impact,GAMES in FLAMES,,303,199,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
791330,Fallen ~Makina and the City of Ruins~,Another Story,Kagura Games,,1508,251,0,"200,000 .. 500,000",686,0,731,0,1499,1499,0,8
